,filmid,raiting,tittle
3980,2083.0,3.5357142857142856,"Muppet Christmas Carol, The (1992)"
3981,2059.0,3.5357142857142856,"Parent Trap, The (1998)"
3982,34162.0,3.534090909090909,Wedding Crashers (2005)
3983,6947.0,3.533333333333333,Master and Commander: The Far Side of the World (2003)
3984,33004.0,3.532258064516129,"Hitchhiker's Guide to the Galaxy, The (2005)"
3985,2311.0,3.53125,2010: The Year We Make Contact (1984)
3986,8528.0,3.53125,Dodgeball: A True Underdog Story (2004)
3987,2707.0,3.5303030303030303,Arlington Road (1999)
3988,3081.0,3.5303030303030303,Sleepy Hollow (1999)
3989,2116.0,3.5294117647058822,"Lord of the Rings, The (1978)"
3990,2671.0,3.528169014084507,Notting Hill (1999)
3991,1885.0,3.5277777777777777,"Opposite of Sex, The (1998)"
3992,4865.0,3.5277777777777777,From Hell (2001)
3993,1186.0,3.5277777777777777,"Sex, Lies, and Videotape (1989)"
3994,500.0,3.5277777777777777,Mrs. Doubtfire (1993)
3995,30812.0,3.527027027027027,"Aviator, The (2004)"
3996,2406.0,3.527027027027027,Romancing the Stone (1984)
3997,361.0,3.526315789473684,It Could Happen to You (1994)
3998,1747.0,3.5258620689655173,Wag the Dog (1997)
3999,3948.0,3.5253164556962027,Meet the Parents (2000)
4000,5152.0,3.525,We Were Soldiers (2002)
4001,52722.0,3.525,Spider-Man 3 (2007)
4002,253.0,3.5232558139534884,Interview with the Vampire: The Vampire Chronicles (1994)
4003,61132.0,3.522727272727273,Tropic Thunder (2008)
4004,34319.0,3.522727272727273,"Island, The (2005)"
4005,2427.0,3.52,"Thin Red Line, The (1998)"
4006,514.0,3.52,"Ref, The (1994)"
4007,53000.0,3.519230769230769,28 Weeks Later (2007)
4008,671.0,3.5142857142857142,Mystery Science Theater 3000: The Movie (1996)
4009,2140.0,3.5142857142857142,"Dark Crystal, The (1982)"
4010,1378.0,3.5142857142857142,Young Guns (1988)
4011,8376.0,3.5128205128205128,Napoleon Dynamite (2004)
4012,2890.0,3.5098039215686274,Three Kings (1999)
4013,1408.0,3.5081967213114753,"Last of the Mohicans, The (1992)"
4014,3101.0,3.5080645161290325,Fatal Attraction (1987)
4015,1356.0,3.5057471264367814,Star Trek: First Contact (1996)
4016,587.0,3.5034965034965033,Ghost (1990)
4017,43497.0,3.5,Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi) (1972)
4018,832.0,3.5,Ransom (1996)
4019,43923.0,3.5,Tyler Perry's Madea's Family Reunion (2006)
4020,60141.0,3.5,St. Trinian's (2007)
4021,43934.0,3.5,Deep Sea 3D (2006)
4022,8595.0,3.5,"Flim-Flam Man, The (1967)"
4023,33672.0,3.5,Lords of Dogtown (2005)
4024,2227.0,3.5,"Lodger: A Story of the London Fog, The (1927)"
4025,8885.0,3.5,"Sentinel, The (1977)"
4026,1482.0,3.5,"Van, The (1996)"
4027,8600.0,3.5,Angels with Dirty Faces (1938)
4028,31934.0,3.5,"Four Feathers, The (1939)"
4029,33826.0,3.5,Saint Ralph (2004)
4030,8604.0,3.5,Taxi (1998)
4031,6394.0,3.5,Big Jake (1971)
4032,6326.0,3.5,City of Ghosts (2002)
4033,6327.0,3.5,"Decade Under the Influence, A (2003)"
4034,61246.0,3.5,Hamlet 2 (2008)
4035,43014.0,3.5,"Quatermass Xperiment, The (1955)"
4036,6435.0,3.5,Operation Pacific (1951)
4037,6433.0,3.5,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)"
4038,43744.0,3.5,Imagine Me & You (2005)
4039,43589.0,3.5,"Dark, The (2005)"
4040,8935.0,3.5,All I Want for Christmas (1991)
4041,8955.0,3.5,Undertow (2004)
4042,27722.0,3.5,Last Life in the Universe (Ruang rak noi nid mahasan) (2003)
4043,8586.0,3.5,Roxie Hart (1942)
4044,8931.0,3.5,Born Rich (2003)
4045,60126.0,3.5,Get Smart (2008)
4046,6276.0,3.5,Wake of the Red Witch (1948)
4047,6289.0,3.5,Ghosts of the Abyss (2003)
4048,6273.0,3.5,In a Lonely Place (1950)
4049,6437.0,3.5,13 Rue Madeleine (1947)
4050,27826.0,3.5,Touch of Pink (2004)
4051,8591.0,3.5,"Philadelphia Experiment, The (1984)"
4052,8923.0,3.5,Tess (1979)
4053,2211.0,3.5,Secret Agent (1936)
4054,8921.0,3.5,"Rose Tattoo, The (1955)"
4055,33912.0,3.5,"Unmarried Woman, An (1978)"
4056,43333.0,3.5,Water (2005)
4057,1759.0,3.5,"Four Days in September (O Que É Isso, Companheiro?) (1997)"
4058,43912.0,3.5,Freedomland (2006)
4059,6400.0,3.5,Murder on a Sunday Morning (Un coupable idéal) (2001)
4060,45728.0,3.5,Clerks II (2006)
4061,8609.0,3.5,Our Hospitality (1923)
4062,8753.0,3.5,Unprecedented: The 2000 Presidential Election (2002)
4063,8745.0,3.5,"World of Suzie Wong, The (1960)"
4064,1160.0,3.5,Six of a Kind (1934)
4065,8744.0,3.5,Fancy Pants (1950)
4066,61950.0,3.5,Boot Camp (2007)
4067,8633.0,3.5,"Last Starfighter, The (1984)"
4068,6368.0,3.5,Cinemania (2002)
4069,8730.0,3.5,To End All Wars (2001)
4070,8725.0,3.5,"Goodbye, Columbus (1969)"
4071,2201.0,3.5,"Paradine Case, The (1947)"
4072,45664.0,3.5,"King, The (2005)"
4073,6410.0,3.5,Car Wash (1976)
4074,33683.0,3.5,High Tension (Haute tension) (Switchblade Romance) (2003)
4075,8710.0,3.5,Map of the Human Heart (1993)
4076,8705.0,3.5,Funny About Love (1990)
4077,60382.0,3.5,Roman Polanski: Wanted and Desired (2008)
4078,8701.0,3.5,Dr. Jekyll and Ms. Hyde (1995)
4079,8657.0,3.5,"Tin Star, The (1957)"
4080,6409.0,3.5,Bend of the River (1952)
4081,31921.0,3.5,"Seven-Per-Cent Solution, The (1976)"
4082,8694.0,3.5,You Were Never Lovelier (1942)
4083,8692.0,3.5,Wake Island (1942)
4084,60471.0,3.5,Rogue (2007)
4085,45550.0,3.5,Beyond a Reasonable Doubt (1956)
4086,8610.0,3.5,All of Me (1984)
4087,8757.0,3.5,Lovers and Other Strangers (1970)
4088,8643.0,3.5,"Cinderella Story, A (2004)"
4089,44978.0,3.5,Dead Birds (2004)
4090,8816.0,3.5,Speedway (1968)
4091,8611.0,3.5,"Farmer's Daughter, The (1947)"
4092,45335.0,3.5,Footlight Parade (1933)
4093,6335.0,3.5,"Dancer Upstairs, The (2002)"
4094,60647.0,3.5,Transsiberian (2008)
4095,6392.0,3.5,"Man Called Horse, A (1970)"
4096,8800.0,3.5,Code 46 (2003)
4097,6408.0,3.5,Animals are Beautiful People (1974)
4098,6390.0,3.5,Silk Stockings (1957)
4099,8615.0,3.5,"Mask of Fu Manchu, The (1932)"
4100,8616.0,3.5,By the Light of the Silvery Moon (1953)
4101,8796.0,3.5,"Funny Thing Happened on the Way to the Forum, A (1966)"
4102,6337.0,3.5,Owning Mahowny (2003)
4103,45440.0,3.5,Art School Confidential (2006)
4104,8778.0,3.5,Sherlock Holmes: Dressed to Kill (1946)
4105,8774.0,3.5,Sherlock Holmes: The Woman in Green (1945)
4106,46231.0,3.5,Stoned (2005)
4107,60516.0,3.5,Meet Dave (2008)
4108,8761.0,3.5,"Three Lives of Thomasina, The (1964)"
4109,6419.0,3.5,Mr. & Mrs. Bridge (1990)
4110,41724.0,3.5,Wal-Mart: The High Cost of Low Price (2005)
4111,6252.0,3.5,"View from the Top, A (2003)"
4112,26289.0,3.5,Emperor of the North (Emperor of the North Pole) (1973)
4113,26283.0,3.5,Charley Varrick (1973)
4114,2275.0,3.5,Six-String Samurai (1998)
4115,1290.0,3.5,Some Kind of Wonderful (1987)
4116,26246.0,3.5,Johnny Got His Gun (1971)
4117,34353.0,3.5,Twice in a Lifetime (1985)
4118,26230.0,3.5,On a Clear Day You Can See Forever (1970)
4119,27338.0,3.5,"Hole, The (2001)"
4120,65216.0,3.5,Defiance (2008)
4121,26219.0,3.5,Brewster McCloud (1970)
4122,26199.0,3.5,Alice's Restaurant (1969)
4123,26198.0,3.5,"Yours, Mine and Ours (1968)"
4124,1621.0,3.5,Soul Food (1997)
4125,1623.0,3.5,Wishmaster (1997)
4126,6032.0,3.5,"Little Romance, A (1979)"
4127,27408.0,3.5,Ripley's Game (2002)
4128,26172.0,3.5,Point Blank (1967)
4129,6047.0,3.5,Dead Reckoning (1947)
4130,26144.0,3.5,Operation Crossbow (1965)
4131,1631.0,3.5,"Assignment, The (1997)"
4132,40414.0,3.5,Joyeux Noël (Merry Christmas) (2005)
4133,32058.0,3.5,Class Action (1991)
4134,6060.0,3.5,"Guru, The (2002)"
4135,26085.0,3.5,Mutiny on the Bounty (1962)
4136,26034.0,3.5,"Last Hurrah, The (1958)"
4137,26002.0,3.5,Confidential Report (1955)
4138,25971.0,3.5,Carrie (1952)
4139,25961.0,3.5,"Gunfighter, The (1950)"
4140,26285.0,3.5,Dark Star (1974)
4141,65577.0,3.5,"Tale of Despereaux, The (2008)"
4142,6087.0,3.5,If You Could See What I Hear (1982)
4143,26302.0,3.5,Scarecrow (1973)
4144,34473.0,3.5,"Star, The (1952)"
4145,27036.0,3.5,Merlin (1998)
4146,27020.0,3.5,Gia (1998)
4147,26965.0,3.5,"Boxer, The (1997)"
4148,5974.0,3.5,"Thief of Bagdad, The (1940)"
4149,5975.0,3.5,War and Peace (1956)
4150,32160.0,3.5,Twentieth Century (1934)
4151,1546.0,3.5,Schizopolis (1996)
4152,26838.0,3.5,"Snapper, The (1993)"
4153,32174.0,3.5,"Green Berets, The (1968)"
4154,35015.0,3.5,Duma (2005)
4155,36276.0,3.5,Hidden (a.k.a. Cache) (Caché) (2005)
4156,36397.0,3.5,Valiant (2005)
4157,26744.0,3.5,Once Around (1991)
4158,36553.0,3.5,In Old Chicago (1937)
4159,27162.0,3.5,He Died With a Felafel in His Hand (2001)
4160,37855.0,3.5,"Prize Winner of Defiance Ohio, The (2005)"
4161,26492.0,3.5,Twilight Zone: The Movie (1983)
4162,5996.0,3.5,Sonny (2002)
4163,26488.0,3.5,"Star Chamber, The (1983)"
4164,26487.0,3.5,Star 80 (1983)
4165,26431.0,3.5,Opening Night (1977)
4166,26393.0,3.5,Sorcerer (1977)
4167,27180.0,3.5,Joan of Arc (1999)
4168,1295.0,3.5,"Unbearable Lightness of Being, The (1988)"
4169,26324.0,3.5,Harry and Tonto (1974)
4170,39703.0,3.5,Little Fish (2005)
4171,6084.0,3.5,Honkytonk Man (1982)
4172,6090.0,3.5,Kiss Me Goodbye (1982)
4173,62049.0,3.5,1984 (1956)
4174,25835.0,3.5,Dead End (1937)
4175,41716.0,3.5,"Matador, The (2005)"
4176,6194.0,3.5,Till Human Voices Wake Us (2001)
4177,62644.0,3.5,"Wave, The (Welle, Die) (2008)"
4178,25795.0,3.5,Dinner at Eight (1933)
4179,62577.0,3.5,Flash of Genius (2008)
4180,6217.0,3.5,"Safety of Objects, The (2001)"
4181,25773.0,3.5,Little Caesar (1931)
4182,6219.0,3.5,"Hunted, The (2003)"
4183,8583.0,3.5,"Clock, The (1945)"
4184,1728.0,3.5,"Winter Guest, The (1997)"
4185,2252.0,3.5,Hero (1992)
4186,6225.0,3.5,King of Kings (1961)
4187,32022.0,3.5,Gunner Palace (2004)
4188,62293.0,3.5,"Duchess, The (2008)"
4189,41831.0,3.5,They Died with Their Boots On (1941)
4190,25750.0,3.5,Sherlock Jr. (1924)
4191,9015.0,3.5,"Slipping-Down Life, A (1999)"
4192,27604.0,3.5,Suicide Club (Jisatsu saakuru) (2001)
4193,9010.0,3.5,Love Me If You Dare (Jeux d'enfants) (2003)
4194,9000.0,3.5,That's Entertainment! III (1994)
4195,42556.0,3.5,7 Faces of Dr. Lao (1964)
4196,8994.0,3.5,"Ladies Man, The (1961)"
4197,8993.0,3.5,"Family Jewels, The (1965)"
4198,8992.0,3.5,"Errand Boy, The (1961)"
4199,42681.0,3.5,49th Parallel (1941)
4200,62115.0,3.5,Six Shooter (2004)
4201,34002.0,3.5,Room Service (1938)
4202,41585.0,3.5,Kiss of Death (1947)
4203,41527.0,3.5,Paradise Now (2005)
4204,27544.0,3.5,Waterboys (2001)
4205,25856.0,3.5,Wuthering Heights (1939)
4206,766.0,3.5,I Shot Andy Warhol (1996)
4207,27555.0,3.5,Fubar (2002)
4208,25951.0,3.5,In the Good Old Summertime (1949)
4209,25947.0,3.5,Unfaithfully Yours (1948)
4210,64285.0,3.5,Wallace and Gromit in 'A Matter of Loaf and Death' (2008)
4211,64231.0,3.5,Punisher: War Zone (2008)
4212,1661.0,3.5,Switchback (1997)
4213,6125.0,3.5,"Secret Policeman's Other Ball, The (1982)"
4214,6127.0,3.5,Shoot the Moon (1982)
4215,64197.0,3.5,Hunger (2008)
4216,6141.0,3.5,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982)
4217,6148.0,3.5,White Dog (1982)
4218,25931.0,3.5,Road to Rio (1947)
4219,782.0,3.5,"Fan, The (1996)"
4220,1664.0,3.5,Nenette and Boni (Nénette et Boni) (1996)
4221,63515.0,3.5,The Island (2006)
4222,6168.0,3.5,10 to Midnight (1983)
4223,1668.0,3.5,One Night Stand (1997)
4224,25916.0,3.5,They Were Expendable (1945)
4225,63072.0,3.5,"Road, The (2009)"
4226,40988.0,3.5,Hondo (1953)
4227,6180.0,3.5,Q & A (1990)
4228,6182.0,3.5,"Thrill of It All, The (1963)"
4229,25899.0,3.5,Cover Girl (1944)
4230,1686.0,3.5,Red Corner (1997)
4231,25866.0,3.5,"Sea Hawk, The (1940)"
4232,1688.0,3.5,Anastasia (1997)
4233,1152.0,3.5,He Walked by Night (1948)
4234,6962.0,3.5,OT: Our Town (2002)
4235,46664.0,3.5,"Fallen Idol, The (1948)"
4236,7410.0,3.5,"Osterman Weekend, The (1983)"
4237,7405.0,3.5,Road to Bali (1952)
4238,7398.0,3.5,Belles on Their Toes (1952)
4239,7397.0,3.5,"Baby, the Rain Must Fall (1965)"
4240,7395.0,3.5,Cheaper by the Dozen (1950)
4241,32721.0,3.5,Battle of the Bulge (1965)
4242,51903.0,3.5,I Think I Love My Wife (2007)
4243,939.0,3.5,"Reluctant Debutante, The (1958)"
4244,51935.0,3.5,Shooter (2007)
4245,7373.0,3.5,Hellboy (2004)
4246,56563.0,3.5,Helvetica (2007)
4247,52285.0,3.5,Firehouse Dog (2007)
4248,52287.0,3.5,Meet the Robinsons (2007)
4249,6797.0,3.5,Bugsy (1991)
4250,7352.0,3.5,Wilbur Wants to Kill Himself (2002)
4251,7349.0,3.5,Broken Wings (Knafayim Shvurot) (2002)
4252,7347.0,3.5,Secret Window (2004)
4253,52591.0,3.5,"Contract, The (2006)"
4254,7301.0,3.5,Diary of a Country Priest (Journal d'un curé de campagne) (1951)
4255,7299.0,3.5,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)
4256,7297.0,3.5,Kitchen Stories (Salmer fra kjøkkenet) (2003)
4257,52668.0,3.5,In the Land of Women (2007)
4258,7275.0,3.5,Uptown Saturday Night (1974)
4259,1022.0,3.5,Cinderella (1950)
4260,56286.0,3.5,I'm Not There (2007)
4261,52885.0,3.5,Paprika (Papurika) (2006)
4262,6817.0,3.5,"White Hunter, Black Heart (1990)"
4263,7249.0,3.5,Plaza Suite (1971)
4264,7406.0,3.5,"Flying Deuces, The (1939)"
4265,51471.0,3.5,Amazing Grace (2006)
4266,56251.0,3.5,Futurama: Bender's Big Score (2007)
4267,6779.0,3.5,"Same Time, Next Year (1978)"
4268,7702.0,3.5,"Bells of St. Mary's, The (1945)"
4269,31528.0,3.5,Beau Geste (1939)
4270,7675.0,3.5,"Canterville Ghost, The (1944)"
4271,27067.0,3.5,"Pentagon Wars, The (1998)"
4272,7638.0,3.5,Buck Privates (1941)
4273,7627.0,3.5,Just Write (1997)
4274,6728.0,3.5,"Ugly American, The (1963)"
4275,57147.0,3.5,Cassandra's Dream (2007)
4276,7618.0,3.5,Chaplin (1992)
4277,7617.0,3.5,Rooster Cogburn (1975)
4278,31485.0,3.5,"Professionals, The (1966)"
4279,6732.0,3.5,"Hello, Dolly! (1969)"
4280,31467.0,3.5,"Great White Hope, The (1970)"
4281,7583.0,3.5,In This Our Life (1942)
4282,56908.0,3.5,Dedication (2007)
4283,50794.0,3.5,Smokin' Aces (2006)
4284,7571.0,3.5,"Blue Gardenia, The (1953)"
4285,50842.0,3.5,"Boss of It All, The (Direktøren for det hele) (2006)"
4286,56757.0,3.5,Sweeney Todd: The Demon Barber of Fleet Street (2007)
4287,6764.0,3.5,"Rundown, The (2003)"
4288,51044.0,3.5,Magical Mystery Tour (1967)
4289,7459.0,3.5,Carandiru (2003)
4290,31445.0,3.5,Employee of the Month (2004)
4291,7420.0,3.5,Viva Las Vegas (1964)
4292,51372.0,3.5,"""Great Performances"" Cats (1998)"
4293,7415.0,3.5,"Late Show, The (1977)"
4294,51418.0,3.5,Breaking and Entering (2006)
4295,7237.0,3.5,"Last Tycoon, The (1976)"
4296,7221.0,3.5,Platinum Blonde (1931)
4297,8572.0,3.5,"Littlest Rebel, The (1935)"
4298,6898.0,3.5,Sweet Sixteen (2002)
4299,54958.0,3.5,Bordertown (2006)
4300,2104.0,3.5,Tex (1982)
4301,999.0,3.5,2 Days in the Valley (1996)
4302,31188.0,3.5,"Milky Way, The (Voie lactée, La) (1969)"
4303,7054.0,3.5,Little Women (1949)
4304,6905.0,3.5,Storyville (1992)
4305,7051.0,3.5,"What's New, Pussycat (1965)"
4306,7050.0,3.5,Follow the Fleet (1936)
4307,6911.0,3.5,"Jolson Story, The (1946)"
4308,6920.0,3.5,"Cercle Rouge, Le (Red Circle, The) (1970)"
4309,7039.0,3.5,Thunderheart (1992)
4310,6924.0,3.5,Sherlock Holmes Faces Death (1943)
4311,32862.0,3.5,With Six You Get Eggroll (1968)
4312,7038.0,3.5,Things You Can Tell Just by Looking at Her (2000)
4313,7030.0,3.5,Radio Flyer (1992)
4314,2097.0,3.5,Something Wicked This Way Comes (1983)
4315,7028.0,3.5,Quick Change (1990)
4316,2077.0,3.5,"Journey of Natty Gann, The (1985)"
4317,7017.0,3.5,Passenger 57 (1992)
4318,972.0,3.5,"Last Time I Saw Paris, The (1954)"
4319,55176.0,3.5,In the Shadow of the Moon (2007)
4320,55178.0,3.5,Stephanie Daley (2006)
4321,55267.0,3.5,Dan in Real Life (2007)
4322,55274.0,3.5,Elizabeth: The Golden Age (2007)
4323,6982.0,3.5,Forbidden Games (Jeux interdits) (1952)
4324,6978.0,3.5,Slacker (1991)
4325,960.0,3.5,Angel on My Shoulder (1946)
4326,7083.0,3.5,Sweet Dreams (1985)
4327,6897.0,3.5,Unconditional Love (2002)
4328,7210.0,3.5,My Darling Clementine (1946)
4329,6896.0,3.5,Shoah (1985)
4330,53349.0,3.5,Ten Canoes (2006)
4331,6840.0,3.5,"Hospital, The (1971)"
4332,7196.0,3.5,"Men, The (1950)"
4333,6849.0,3.5,Scrooge (1970)
4334,6851.0,3.5,"Gas, Food, Lodging (1992)"
4335,7195.0,3.5,"Enforcer, The (1951)"
4336,6852.0,3.5,In Cold Blood (1967)
4337,53578.0,3.5,"Valet, The (La doublure) (2006)"
4338,32743.0,3.5,Ringu 0: Bâsudei (2000)
4339,1014.0,3.5,Pollyanna (1960)
4340,6854.0,3.5,"Bedford Incident, The (1965)"
4341,54256.0,3.5,Hot Rod (2007)
4342,6859.0,3.5,"Devil and Daniel Webster, The (All That Money Can Buy) (1941)"
4343,6860.0,3.5,Mobsters (1991)
4344,2106.0,3.5,Swing Kids (1993)
4345,54276.0,3.5,No Reservations (2007)
4346,7137.0,3.5,"Cooler, The (2003)"
4347,55995.0,3.5,Beowulf (2007)
4348,32781.0,3.5,Hawaii (1966)
4349,2037.0,3.5,Candleshoe (1977)
4350,2105.0,3.5,Tron (1982)
4351,1008.0,3.5,"Davy Crockett, King of the Wild Frontier (1955)"
4352,6887.0,3.5,Radio (2003)
4353,54745.0,3.5,Rocket Science (2007)
4354,7093.0,3.5,"Front Page, The (1974)"
4355,54787.0,3.5,Death Sentence (2007)
4356,6895.0,3.5,Normal (2003)
4357,31035.0,3.5,Testament (1983)
4358,6721.0,3.5,Once Upon a Time in China (Wong Fei Hung) (1991)
4359,6716.0,3.5,Daisy Miller (1974)
4360,8401.0,3.5,"Adventures of Sherlock Holmes, The (1939)"
4361,8397.0,3.5,"Playboys, The (1992)"
4362,47493.0,3.5,Cabin in the Sky (1943)
4363,47723.0,3.5,Way Out West (1937)
4364,8378.0,3.5,"Doctor, The (1991)"
4365,8377.0,3.5,City of Joy (1992)
4366,6522.0,3.5,Man's Favorite Sport? (1964)
4367,8370.0,3.5,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)"
4368,47956.0,3.5,Jesse James (1939)
4369,59141.0,3.5,Son of Rambow (2007)
4370,8329.0,3.5,Three Came Home (1950)
4371,59118.0,3.5,Happy-Go-Lucky (2008)
4372,6536.0,3.5,Sinbad: Legend of the Seven Seas (2003)
4373,33639.0,3.5,Mad Hot Ballroom (2005)
4374,8302.0,3.5,"Front Page, The (1931)"
4375,8294.0,3.5,"Swan, The (1956)"
4376,8291.0,3.5,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965)
4377,8275.0,3.5,College (1927)
4378,8270.0,3.5,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)"
4379,48159.0,3.5,Everyone's Hero (2006)
4380,8256.0,3.5,Queen Christina (1933)
4381,48301.0,3.5,"Private Life of Henry VIII, The (1933)"
4382,8236.0,3.5,While the City Sleeps (1956)
4383,8227.0,3.5,Drums Along the Mohawk (1939)
4384,31737.0,3.5,Bunny Lake Is Missing (1965)
4385,8194.0,3.5,Baby Doll (1956)
4386,8190.0,3.5,"Americanization of Emily, The (1964)"
4387,8187.0,3.5,On Moonlight Bay (1951)
4388,8400.0,3.5,Wish You Were Here (1987)
4389,27867.0,3.5,"Football Factory, The (2004)"
4390,33113.0,3.5,Act of Violence (1948)
4391,59418.0,3.5,"American Crime, An (2007)"
4392,8571.0,3.5,Bob & Carol & Ted & Alice (1969)
4393,6448.0,3.5,"Flight of the Phoenix, The (1965)"
4394,46803.0,3.5,Young Mr. Lincoln (1939)
4395,2184.0,3.5,"Trouble with Harry, The (1955)"
4396,31854.0,3.5,Morocco (1930)
4397,8522.0,3.5,My Little Chickadee (1940)
4398,2180.0,3.5,Torn Curtain (1966)
4399,8518.0,3.5,Anna Christie (1930)
4400,47049.0,3.5,Shadowboxer (2005)
4401,8493.0,3.5,Memphis Belle (1990)
4402,6459.0,3.5,"Desert Fox, The (1951)"
4403,1841.0,3.5,"Gingerbread Man, The (1998)"
4404,8484.0,3.5,"Human Condition I, The (Ningen no joken I) (1959)"
4405,8483.0,3.5,"Born Losers, The (1967)"
4406,47148.0,3.5,Mrs. Palfrey at the Claremont (2005)
4407,8465.0,3.5,Johnny Eager (1942)
4408,8463.0,3.5,Johnny Belinda (1948)
4409,8461.0,3.5,Dragon Seed (1944)
4410,27850.0,3.5,"Yes Men, The (2003)"
4411,47254.0,3.5,Chaos (2005)
4412,6965.0,3.5,Journeys with George (2002)
4413,59549.0,3.5,Shelter (2007)
4414,8453.0,3.5,It Had to Be You (2000)
4415,47384.0,3.5,Zoom (2006)
4416,8422.0,3.5,Kings Row (1942)
4417,33649.0,3.5,Saving Face (2004)
4418,8407.0,3.5,"Molly Maguires, The (1970)"
4419,8158.0,3.5,Rush (1991)
4420,6582.0,3.5,Remo Williams: The Adventure Begins (1985)
4421,33615.0,3.5,Madagascar (2005)
4422,8131.0,3.5,Pursuit of Happiness (2001)
4423,7920.0,3.5,Desperate Living (1977)
4424,7879.0,3.5,Notorious C.H.O. (2002)
4425,6635.0,3.5,"Rachel Papers, The (1989)"
4426,6636.0,3.5,"Sure Thing, The (1985)"
4427,33237.0,3.5,San Francisco (1936)
4428,7840.0,3.5,Gunga Din (1939)
4429,1925.0,3.5,Wings (1927)
4430,49793.0,3.5,We Are Marshall (2006)
